r,z,u_r,u_z,u_swirl,p,T
0.0003282745268,0.1492589828,3.202003047e-06,8.500871429e-06,0.0002716841394,-5.738451236,1685.990532
0.0003289506886,0.1488480499,4.899487932e-06,1.817795762e-05,0.000270349652,-5.714784327,1686.539761
0.0003296754697,0.148407569,6.690808927e-06,3.358204974e-05,0.0002689121822,-5.685105505,1687.128312
0.0003304523661,0.1479354154,8.55182151e-06,5.500050806e-05,0.0002673641318,-5.654920635,1687.758823
0.0003312851249,0.1474293118,1.049102101e-05,8.367243146e-05,0.0002656974175,-5.622195166,1688.433996
0.000332177763,0.1468868169,1.250036522e-05,0.0001205975492,0.0002639034964,-5.587874825,1689.156543
0.000333134586,0.1463053141,1.457787079e-05,0.0001670551776,0.000261973386,-5.55155724,1689.929115
0.0003341602091,0.1456819985,1.671672949e-05,0.0002243825146,0.0002598976942,-5.513382388,1690.754191
0.0003352595794,0.1450138635,1.891029841e-05,0.0002940719035,0.0002576666596,-5.473278243,1691.633928
0.0003364379996,0.1442976865,2.114925966e-05,0.0003777300334,0.0002552702042,-5.43128836,1692.569967
0.0003377011537,0.143530013,2.342259459e-05,0.0004770915239,0.000252698005,-5.387438512,1693.563156
0.0003390551346,0.1427071401,2.571671654e-05,0.0005940026111,0.0002499395851,-5.341797958,1694.613223
0.0003405064732,0.1418250987,2.801547951e-05,0.0007304099265,0.0002469844238,-5.294455406,1695.71835
0.0003420621698,0.1408796344,3.029980853e-05,0.0008883366526,0.0002438220895,-5.245527471,1696.874686
0.0003437297284,0.1398661868,3.254745998e-05,0.001069852397,0.0002404423908,-5.195152375,1698.075793
0.0003455171924,0.1387798675,3.473280887e-05,0.001277029692,0.0002368355474,-5.143477782,1699.31207
0.0003474331834,0.1376154367,3.682646537e-05,0.001511890821,0.0002329923699,-5.090656309,1700.570227
0.0003494869432,0.1363672778,3.879545245e-05,0.001776333712,0.0002289044555,-5.036800696,1701.832923
0.0003516883781,0.1350293704,4.060236872e-05,0.002072051804,0.0002245643689,-4.981996029,1703.078741
0.0003540481066,0.1335952611,4.220668095e-05,0.002400412756,0.0002199658086,-4.926179924,1704.282684
